Year,Region,StatArea,Section,LocationCode,LocationName,SpawnNumber,Eastings,Northings,Longitude,Latitude,Method,SurfSI,MacroSI,UnderSI,Survey
1977,WCVI,25,253,1268,Outer Nuchatlitz,6,930654.1332591336,531834.9587994571,-126.963,49.7984,Surface,159.33960891352928,NA,NA,Surface
1978,WCVI,23,231,1122,Bamfield Inlt,1,1062444.2685036233,422741.5826374591,-125.151,48.8175,Surface,466.6438825819873,NA,NA,Surface
1978,WCVI,23,231,1122,Bamfield Inlt,2,1062444.2685036233,422741.5826374591,-125.151,48.8175,Surface,376.1629732976626,NA,NA,Surface
1978,WCVI,23,231,1128,Grappler Inlt,1,1064702.821126364,424490.3539115582,-125.12,48.833,Surface,1294.2063939978002,NA,NA,Surface
1978,WCVI,23,232,1130,Equis Beach,1,1051321.8300470142,439189.2377966194,-125.3,48.9667,Surface,26.323988917831233,NA,NA,Surface
1978,WCVI,23,232,1132,Larkin Is,1,1046393.2505206994,440986.5549483622,-125.367,48.9833,Surface,52.118635133394996,NA,NA,Surface
1978,WCVI,23,232,1132,Larkin Is,2,1046393.2505206994,440986.5549483622,-125.367,48.9833,Surface,104.23727026678999,NA,NA,Surface
1978,WCVI,23,232,1132,Larkin Is,3,1046393.2505206994,440986.5549483622,-125.367,48.9833,Surface,40.92198447607226,NA,NA,Surface
1978,WCVI,23,232,1142,Stopper Is,1,1048145.7961173053,441691.1522944401,-125.343,48.9895,Surface,104.23727026678999,NA,NA,Surface
1978,WCVI,23,232,1142,Stopper Is,2,1048145.7961173053,441691.1522944401,-125.343,48.9895,Surface,130.15418719104647,NA,NA,Surface
1978,WCVI,23,232,1142,Stopper Is,3,1048145.7961173053,441691.1522944401,-125.343,48.9895,Surface,292.0374211278226,NA,NA,Surface
1978,WCVI,23,232,1142,Stopper Is,4,1048145.7961173053,441691.1522944401,-125.343,48.9895,Surface,52.118635133394996,NA,NA,Surface
1978,WCVI,23,232,1142,Stopper Is,5,1048145.7961173053,441691.1522944401,-125.343,48.9895,Surface,28.875030342341987,NA,NA,Surface
1978,WCVI,23,232,1142,Stopper Is,6,1048145.7961173053,441691.1522944401,-125.343,48.9895,Surface,46.14961181352475,NA,NA,Surface
1978,WCVI,23,232,1142,Stopper Is,7,1048145.7961173053,441691.1522944401,-125.343,48.9895,Surface,40.349387377945135,NA,NA,Surface
1978,WCVI,23,232,1142,Stopper Is,8,1048145.7961173053,441691.1522944401,-125.343,48.9895,Surface,104.23727026678999,NA,NA,Surface
1978,WCVI,23,232,1142,Stopper Is,9,1048145.7961173053,441691.1522944401,-125.343,48.9895,Surface,40.349387377945135,NA,NA,Surface
1978,WCVI,23,232,1142,Stopper Is,10,1048145.7961173053,441691.1522944401,-125.343,48.9895,Surface,82.29366108924421,NA,NA,Surface
1978,WCVI,23,232,1143,Toquart Bay,1,1047441.4482081621,446583.0099785117,-125.352,49.0336,Surface,101.32364874501347,NA,NA,Surface
1978,WCVI,23,232,1143,Toquart Bay,2,1047441.4482081621,446583.0099785117,-125.352,49.0336,Surface,202.83219465926967,NA,NA,Surface
1978,WCVI,23,232,1143,Toquart Bay,3,1047441.4482081621,446583.0099785117,-125.352,49.0336,Surface,186.84590576037598,NA,NA,Surface
1978,WCVI,23,232,1143,Toquart Bay,4,1047441.4482081621,446583.0099785117,-125.352,49.0336,Surface,106.852502356715,NA,NA,Surface
1978,WCVI,23,232,1144,Macoah Pass,1,1047509.8723798996,447105.7028300149,-125.351,49.0383,Surface,359.29993302472246,NA,NA,Surface
1978,WCVI,23,232,1144,Macoah Pass,2,1047509.8723798996,447105.7028300149,-125.351,49.0383,Surface,316.51114940706725,NA,NA,Surface
1978,WCVI,23,232,1144,Macoah Pass,3,1047509.8723798996,447105.7028300149,-125.351,49.0383,Surface,57.38960967832995,NA,NA,Surface
1978,WCVI,23,232,1144,Macoah Pass,4,1047509.8723798996,447105.7028300149,-125.351,49.0383,Surface,344.8272562128685,NA,NA,Surface
1978,WCVI,23,232,1144,Macoah Pass,5,1047509.8723798996,447105.7028300149,-125.351,49.0383,Surface,1634.4072494933894,NA,NA,Surface
1978,WCVI,23,232,1144,Macoah Pass,6,1047509.8723798996,447105.7028300149,-125.351,49.0383,Surface,230.30433535385015,NA,NA,Surface
1978,WCVI,23,232,1144,Macoah Pass,7,1047509.8723798996,447105.7028300149,-125.351,49.0383,Surface,101.96406379742118,NA,NA,Surface
1978,WCVI,23,232,1144,Macoah Pass,8,1047509.8723798996,447105.7028300149,-125.351,49.0383,Surface,919.9588477795871,NA,NA,Surface
1978,WCVI,23,232,1144,Macoah Pass,9,1047509.8723798996,447105.7028300149,-125.351,49.0383,Surface,862.697387350078,NA,NA,Surface
1978,WCVI,23,232,1149,Dutch Hrbr,1,1052496.6581265118,439023.2813187242,-125.284,48.9651,Surface,79.26124135698635,NA,NA,Surface
1978,WCVI,23,232,1150,David Is,1,1043853.4560319644,437965.6931086997,-125.402,48.9563,Surface,226.19514496114667,NA,NA,Surface
1978,WCVI,23,232,1150,David Is,2,1043853.4560319644,437965.6931086997,-125.402,48.9563,Surface,28.875030342341987,NA,NA,Surface
1978,WCVI,23,232,1155,Spilling Islet,1,1045220.6233977024,440976.2019023368,-125.383,48.9833,Surface,184.82346834797465,NA,NA,Surface
1978,WCVI,23,232,1156,Ottaway Islet,1,1045238.3373282593,438943.83614657127,-125.383,48.965,Surface,140.74414089276425,NA,NA,Surface
1978,WCVI,23,232,1159,St Ines Is,1,1046697.7995889797,439723.11699856335,-125.363,48.9719,Surface,1192.133855451292,NA,NA,Surface
1978,WCVI,23,232,1159,St Ines Is,2,1046697.7995889797,439723.11699856335,-125.363,48.9719,Surface,468.49811363079107,NA,NA,Surface
1978,WCVI,23,232,1471,Rowlands Islet,1,1045810.1730215433,440614.84914823197,-125.375,48.98,Surface,123.21564556531646,NA,NA,Surface
1978,WCVI,23,232,1551,Hermit Islet,1,1048351.6547545278,443192.52734982054,-125.34,49.003,Surface,280.8736785501889,NA,NA,Surface
1978,WCVI,23,233,1123,Useless Inlt,1,1071153.230330114,442077.89454531687,-125.029,48.9906,Surface,3.6263702870831294,NA,NA,Surface
1978,WCVI,23,233,1123,Useless Inlt,2,1071153.230330114,442077.89454531687,-125.029,48.9906,Surface,31.050795583149295,NA,NA,Surface
1978,WCVI,24,242,1217,Hesquiat Hrbr,1,966984.9703417313,492637.4134090679,-126.455,49.4491,Surface,488.22021611865296,NA,NA,Surface
1978,WCVI,24,242,1217,Hesquiat Hrbr,2,966984.9703417313,492637.4134090679,-126.455,49.4491,Surface,130.51785357358688,NA,NA,Surface
1978,WCVI,24,242,1217,Hesquiat Hrbr,3,966984.9703417313,492637.4134090679,-126.455,49.4491,Surface,130.51785357358688,NA,NA,Surface
1978,WCVI,24,242,1217,Hesquiat Hrbr,4,966984.9703417313,492637.4134090679,-126.455,49.4491,Surface,87.01190238239124,NA,NA,Surface
1978,WCVI,24,242,1217,Hesquiat Hrbr,5,966984.9703417313,492637.4134090679,-126.455,49.4491,Surface,28.844520427141422,NA,NA,Surface
1978,WCVI,24,242,1217,Hesquiat Hrbr,6,966984.9703417313,492637.4134090679,-126.455,49.4491,Surface,543.0668437651415,NA,NA,Surface
1978,WCVI,24,242,1217,Hesquiat Hrbr,7,966984.9703417313,492637.4134090679,-126.455,49.4491,Surface,22.772173940926624,NA,NA,Surface
1978,WCVI,24,242,1217,Hesquiat Hrbr,8,966984.9703417313,492637.4134090679,-126.455,49.4491,Surface,146.35923327845833,NA,NA,Surface
1978,WCVI,24,242,1217,Hesquiat Hrbr,9,966984.9703417313,492637.4134090679,-126.455,49.4491,Surface,391.0034991234727,NA,NA,Surface
1978,WCVI,24,242,1217,Hesquiat Hrbr,10,966984.9703417313,492637.4134090679,-126.455,49.4491,Surface,113.36582244504775,NA,NA,Surface
1978,WCVI,24,242,1217,Hesquiat Hrbr,11,966984.9703417313,492637.4134090679,-126.455,49.4491,Surface,90.59364850412113,NA,NA,Surface
1978,WCVI,24,242,1217,Hesquiat Hrbr,12,966984.9703417313,492637.4134090679,-126.455,49.4491,Surface,692.3120928685913,NA,NA,Surface
1978,WCVI,24,242,1217,Hesquiat Hrbr,13,966984.9703417313,492637.4134090679,-126.455,49.4491,Surface,172.1322416695131,NA,NA,Surface
1978,WCVI,24,242,1217,Hesquiat Hrbr,14,966984.9703417313,492637.4134090679,-126.455,49.4491,Surface,518.2882881038087,NA,NA,Surface
1978,WCVI,24,242,1217,Hesquiat Hrbr,15,966984.9703417313,492637.4134090679,-126.455,49.4491,Surface,215.63819286070878,NA,NA,Surface
1978,WCVI,24,242,1217,Hesquiat Hrbr,16,966984.9703417313,492637.4134090679,-126.455,49.4491,Surface,45.04930062226789,NA,NA,Surface
1978,WCVI,24,242,1217,Hesquiat Hrbr,17,966984.9703417313,492637.4134090679,-126.455,49.4491,Surface,391.0034991234727,NA,NA,Surface
1978,WCVI,24,242,1217,Hesquiat Hrbr,18,966984.9703417313,492637.4134090679,-126.455,49.4491,Surface,80.2181734140849,NA,NA,Surface
1978,WCVI,24,242,1217,Hesquiat Hrbr,19,966984.9703417313,492637.4134090679,-126.455,49.4491,Surface,45.04930062226789,NA,NA,Surface
1978,WCVI,24,242,1217,Hesquiat Hrbr,20,966984.9703417313,492637.4134090679,-126.455,49.4491,Surface,518.2882881038087,NA,NA,Surface
1978,WCVI,24,242,1217,Hesquiat Hrbr,21,966984.9703417313,492637.4134090679,-126.455,49.4491,Surface,146.35923327845833,NA,NA,Surface
1978,WCVI,24,242,1217,Hesquiat Hrbr,22,966984.9703417313,492637.4134090679,-126.455,49.4491,Surface,692.3120928685913,NA,NA,Surface
1978,WCVI,24,242,1217,Hesquiat Hrbr,23,966984.9703417313,492637.4134090679,-126.455,49.4491,Surface,90.59364850412113,NA,NA,Surface
1978,WCVI,24,242,1217,Hesquiat Hrbr,24,966984.9703417313,492637.4134090679,-126.455,49.4491,Surface,45.04930062226789,NA,NA,Surface
1978,WCVI,24,244,1182,Matilda Inlt,1,995120.9961699275,474130.6353965685,-126.067,49.2835,Surface,8.881177641556262,NA,NA,Surface
1978,WCVI,24,244,1200,Bawden Bay,1,999344.6692484412,474583.94277044333,-126.009,49.2876,Surface,6.216824349089384,NA,NA,Surface
1978,WCVI,24,245,1195,Meares Is,1,1012187.3524945304,463009.78307661513,-125.833,49.1833,Surface,32.918277997507445,NA,NA,Surface
1978,WCVI,24,245,1195,Meares Is,2,1012187.3524945304,463009.78307661513,-125.833,49.1833,Surface,6.378952338874024,NA,NA,Surface
1978,WCVI,24,245,1195,Meares Is,3,1012187.3524945304,463009.78307661513,-125.833,49.1833,Surface,81.99643792106401,NA,NA,Surface
1978,WCVI,24,245,1195,Meares Is,4,1012187.3524945304,463009.78307661513,-125.833,49.1833,Surface,120.30134322725449,NA,NA,Surface
1978,WCVI,24,245,1195,Meares Is,5,1012187.3524945304,463009.78307661513,-125.833,49.1833,Surface,50.75427295712811,NA,NA,Surface
1978,WCVI,24,245,1195,Meares Is,6,1012187.3524945304,463009.78307661513,-125.833,49.1833,Surface,38.304905306190484,NA,NA,Surface
1978,WCVI,24,245,1197,Stubbs Is,1,1005256.8268362432,460642.83110773243,-125.928,49.1621,Surface,337.8995767910806,NA,NA,Surface
1978,WCVI,24,245,1197,Stubbs Is,2,1005256.8268362432,460642.83110773243,-125.928,49.1621,Surface,17.102988154952094,NA,NA,Surface
1978,WCVI,24,245,1198,Vargas Is,1,1001240.6298358116,462995.5568705523,-125.983,49.1833,Surface,91.03207082595169,NA,NA,Surface
1978,WCVI,24,245,1198,Vargas Is,2,1001240.6298358116,462995.5568705523,-125.983,49.1833,Surface,23.747496737204784,NA,NA,Surface
1978,WCVI,24,245,1198,Vargas Is,3,1001240.6298358116,462995.5568705523,-125.983,49.1833,Surface,91.03207082595169,NA,NA,Surface
1978,WCVI,24,245,1198,Vargas Is,4,1001240.6298358116,462995.5568705523,-125.983,49.1833,Surface,8.558949608493899,NA,NA,Surface
1978,WCVI,24,245,1198,Vargas Is,5,1001240.6298358116,462995.5568705523,-125.983,49.1833,Surface,223.75539690776904,NA,NA,Surface
1978,WCVI,24,245,1198,Vargas Is,6,1001240.6298358116,462995.5568705523,-125.983,49.1833,Surface,35.62124510580718,NA,NA,Surface
1978,WCVI,24,245,1198,Vargas Is,7,1001240.6298358116,462995.5568705523,-125.983,49.1833,Surface,1688.7108790901182,NA,NA,Surface
1978,WCVI,24,245,1198,Vargas Is,8,1001240.6298358116,462995.5568705523,-125.983,49.1833,Surface,1808.7676681504315,NA,NA,Surface
1978,WCVI,24,245,1198,Vargas Is,9,1001240.6298358116,462995.5568705523,-125.983,49.1833,Surface,11.004363782349298,NA,NA,Surface
1978,WCVI,24,245,1198,Vargas Is,10,1001240.6298358116,462995.5568705523,-125.983,49.1833,Surface,83.75543545454744,NA,NA,Surface
1978,WCVI,24,245,1198,Vargas Is,11,1001240.6298358116,462995.5568705523,-125.983,49.1833,Surface,60.68804721730112,NA,NA,Surface
1978,WCVI,24,245,1198,Vargas Is,12,1001240.6298358116,462995.5568705523,-125.983,49.1833,Surface,161.18168664208017,NA,NA,Surface
1978,WCVI,24,245,1198,Vargas Is,13,1001240.6298358116,462995.5568705523,-125.983,49.1833,Surface,838.1657080889383,NA,NA,Surface
1978,WCVI,24,245,1219,Hecate Bay,1,1004881.2963612872,471708.3605620521,-125.933,49.2617,Surface,34.38192684192549,NA,NA,Surface
1978,WCVI,24,245,1219,Hecate Bay,2,1004881.2963612872,471708.3605620521,-125.933,49.2617,Surface,8.548511865068907,NA,NA,Surface
1978,WCVI,24,245,1219,Hecate Bay,3,1004881.2963612872,471708.3605620521,-125.933,49.2617,Surface,46.42346008504789,NA,NA,Surface
1978,WCVI,24,245,1219,Hecate Bay,4,1004881.2963612872,471708.3605620521,-125.933,49.2617,Surface,25.739475286031652,NA,NA,Surface
1978,WCVI,24,245,1219,Hecate Bay,5,1004881.2963612872,471708.3605620521,-125.933,49.2617,Surface,3.784735566717268,NA,NA,Surface
1978,WCVI,24,245,1219,Hecate Bay,6,1004881.2963612872,471708.3605620521,-125.933,49.2617,Surface,9.524224667892907,NA,NA,Surface
1978,WCVI,24,245,1219,Hecate Bay,7,1004881.2963612872,471708.3605620521,-125.933,49.2617,Surface,5.697898600442481,NA,NA,Surface
1978,WCVI,24,245,1219,Hecate Bay,8,1004881.2963612872,471708.3605620521,-125.933,49.2617,Surface,12.869737643015826,NA,NA,Surface
1978,WCVI,24,245,1219,Hecate Bay,9,1004881.2963612872,471708.3605620521,-125.933,49.2617,Surface,25.739475286031652,NA,NA,Surface
1978,WCVI,24,245,1220,Yellow Bank,1,1005685.4696909814,469198.1003216308,-125.922,49.2391,Surface,91.61397061496986,NA,NA,Surface
1978,WCVI,24,245,1220,Yellow Bank,2,1005685.4696909814,469198.1003216308,-125.922,49.2391,Surface,57.83106299927306,NA,NA,Surface
1978,WCVI,24,245,1221,Cypress Bay,1,1008812.9086468344,473213.60617768764,-125.879,49.2752,Surface,1.6909144348487946,NA,NA,Surface
1978,WCVI,24,245,1221,Cypress Bay,2,1008812.9086468344,473213.60617768764,-125.879,49.2752,Surface,22.299478643472785,NA,NA,Surface
1978,WCVI,24,245,1221,Cypress Bay,3,1008812.9086468344,473213.60617768764,-125.879,49.2752,Surface,5.473508394306958,NA,NA,Surface
1978,WCVI,24,245,1221,Cypress Bay,4,1008812.9086468344,473213.60617768764,-125.879,49.2752,Surface,23.110368775962705,NA,NA,Surface
1978,WCVI,24,245,1221,Cypress Bay,5,1008812.9086468344,473213.60617768764,-125.879,49.2752,Surface,5.166682995371317,NA,NA,Surface
1978,WCVI,24,245,1222,Epper Pass,1,1002404.8631240744,470328.8384383168,-125.967,49.2493,Surface,23.110368775962705,NA,NA,Surface
1978,WCVI,24,245,1222,Epper Pass,2,1002404.8631240744,470328.8384383168,-125.967,49.2493,Surface,13.987854785451114,NA,NA,Surface
1978,WCVI,24,245,1222,Epper Pass,3,1002404.8631240744,470328.8384383168,-125.967,49.2493,Surface,18.44775051414567,NA,NA,Surface
1978,WCVI,24,245,1222,Epper Pass,4,1002404.8631240744,470328.8384383168,-125.967,49.2493,Surface,8.548511865068907,NA,NA,Surface
1978,WCVI,24,245,1222,Epper Pass,5,1002404.8631240744,470328.8384383168,-125.967,49.2493,Surface,13.987854785451114,NA,NA,Surface
1978,WCVI,24,245,1222,Epper Pass,6,1002404.8631240744,470328.8384383168,-125.967,49.2493,Surface,18.44775051414567,NA,NA,Surface
1978,WCVI,24,245,1222,Epper Pass,7,1002404.8631240744,470328.8384383168,-125.967,49.2493,Surface,13.987854785451114,NA,NA,Surface
1978,WCVI,24,245,1222,Epper Pass,8,1002404.8631240744,470328.8384383168,-125.967,49.2493,Surface,12.869737643015826,NA,NA,Surface
1978,WCVI,24,245,1222,Epper Pass,9,1002404.8631240744,470328.8384383168,-125.967,49.2493,Surface,74.19644712282765,NA,NA,Surface
1978,WCVI,24,245,1224,Saranac Is,1,1006705.5626534518,469488.2065810426,-125.908,49.2417,Surface,25.238463601632013,NA,NA,Surface
1978,WCVI,24,245,1224,Saranac Is,2,1006705.5626534518,469488.2065810426,-125.908,49.2417,Surface,25.238463601632013,NA,NA,Surface
1978,WCVI,24,245,1225,Elbow Bank,1,1004304.0944603028,464941.45128767675,-125.941,49.2008,Surface,1835.0441015793986,NA,NA,Surface
1978,WCVI,24,245,1225,Elbow Bank,2,1004304.0944603028,464941.45128767675,-125.941,49.2008,Surface,480.2554860459434,NA,NA,Surface
1978,WCVI,24,245,1225,Elbow Bank,3,1004304.0944603028,464941.45128767675,-125.941,49.2008,Surface,775.880272801466,NA,NA,Surface
1978,WCVI,24,245,1225,Elbow Bank,4,1004304.0944603028,464941.45128767675,-125.941,49.2008,Surface,686.8880926676983,NA,NA,Surface
1978,WCVI,24,245,1227,Ritchie Bay,1,1007363.1105228678,468389.1371802622,-125.899,49.2318,Surface,36.833305440595176,NA,NA,Surface
1978,WCVI,24,245,1227,Ritchie Bay,2,1007363.1105228678,468389.1371802622,-125.899,49.2318,Surface,29.3598811483005,NA,NA,Surface
1978,WCVI,24,245,1227,Ritchie Bay,3,1007363.1105228678,468389.1371802622,-125.899,49.2318,Surface,48.577257899915374,NA,NA,Surface
1978,WCVI,24,245,1227,Ritchie Bay,4,1007363.1105228678,468389.1371802622,-125.899,49.2318,Surface,36.833305440595176,NA,NA,Surface
1978,WCVI,24,245,1227,Ritchie Bay,5,1007363.1105228678,468389.1371802622,-125.899,49.2318,Surface,97.68833182070894,NA,NA,Surface
1978,WCVI,24,245,1228,Robert Pt,1,1005323.4570188483,466831.1519530878,-125.927,49.2178,Surface,210.81212753946267,NA,NA,Surface
1978,WCVI,24,245,1228,Robert Pt,2,1005323.4570188483,466831.1519530878,-125.927,49.2178,Surface,19.751192772493063,NA,NA,Surface
1978,WCVI,24,245,1228,Robert Pt,3,1005323.4570188483,466831.1519530878,-125.927,49.2178,Surface,73.72664569686125,NA,NA,Surface
1978,WCVI,24,245,1228,Robert Pt,4,1005323.4570188483,466831.1519530878,-125.927,49.2178,Surface,73.13279486031215,NA,NA,Surface
1978,WCVI,24,245,1228,Robert Pt,5,1005323.4570188483,466831.1519530878,-125.927,49.2178,Surface,79.48653989192854,NA,NA,Surface
1978,WCVI,24,245,1228,Robert Pt,6,1005323.4570188483,466831.1519530878,-125.927,49.2178,Surface,131.3255876475341,NA,NA,Surface
1978,WCVI,24,245,1369,Stone Is,1,1007300.4253255863,461156.3524305951,-125.9,49.1667,Surface,73.13279486031215,NA,NA,Surface
1978,WCVI,24,245,1369,Stone Is,2,1007300.4253255863,461156.3524305951,-125.9,49.1667,Surface,24.555536960396783,NA,NA,Surface
1978,WCVI,24,245,1369,Stone Is,3,1007300.4253255863,461156.3524305951,-125.9,49.1667,Surface,122.2438687811057,NA,NA,Surface
1978,WCVI,24,245,1404,Felice Is,1,1006279.6619521354,460088.4998382019,-125.914,49.1571,Surface,60.855026380113756,NA,NA,Surface
1978,WCVI,24,245,1404,Felice Is,2,1006279.6619521354,460088.4998382019,-125.914,49.1571,Surface,60.855026380113756,NA,NA,Surface
1978,WCVI,24,245,1404,Felice Is,3,1006279.6619521354,460088.4998382019,-125.914,49.1571,Surface,292.5311794412486,NA,NA,Surface
1978,WCVI,24,245,1407,Beck Is,1,1007228.1202537278,460656.3214697847,-125.901,49.1622,Surface,48.577257899915374,NA,NA,Surface
1978,WCVI,24,245,1407,Beck Is,2,1007228.1202537278,460656.3214697847,-125.901,49.1622,Surface,24.555536960396783,NA,NA,Surface
1978,WCVI,24,245,1407,Beck Is,3,1007228.1202537278,460656.3214697847,-125.901,49.1622,Surface,36.833305440595176,NA,NA,Surface
1978,WCVI,24,245,1421,Calmus Pass,1,1001604.5680125549,466062.04054099455,-125.978,49.2109,Surface,18.44775051414567,NA,NA,Surface
1978,WCVI,24,245,1421,Calmus Pass,2,1001604.5680125549,466062.04054099455,-125.978,49.2109,Surface,37.098223561413825,NA,NA,Surface
1978,WCVI,24,245,1421,Calmus Pass,3,1001604.5680125549,466062.04054099455,-125.978,49.2109,Surface,21.512189198909663,NA,NA,Surface
1978,WCVI,24,245,1421,Calmus Pass,4,1001604.5680125549,466062.04054099455,-125.978,49.2109,Surface,49.174942997801125,NA,NA,Surface
1978,WCVI,24,245,1421,Calmus Pass,5,1001604.5680125549,466062.04054099455,-125.978,49.2109,Surface,6.857597430220111,NA,NA,Surface
1978,WCVI,24,245,1438,Opitsat Reserve,1,1006421.681759939,463321.585619582,-125.912,49.1862,Surface,21.50691004579019,NA,NA,Surface
1978,WCVI,24,245,1438,Opitsat Reserve,2,1006421.681759939,463321.585619582,-125.912,49.1862,Surface,32.37853490410171,NA,NA,Surface
1978,WCVI,24,245,1438,Opitsat Reserve,3,1006421.681759939,463321.585619582,-125.912,49.1862,Surface,122.2438687811057,NA,NA,Surface
1978,WCVI,25,253,1262,Port Langford,1,932400.7131551027,533201.6113807368,-126.939,49.8109,Surface,186.09005420558165,NA,NA,Surface
1978,WCVI,25,253,1262,Port Langford,2,932400.7131551027,533201.6113807368,-126.939,49.8109,Surface,1015.4617182827128,NA,NA,Surface
1978,WCVI,25,253,1262,Port Langford,3,932400.7131551027,533201.6113807368,-126.939,49.8109,Surface,318.1461808479645,NA,NA,Surface
1978,WCVI,25,253,1262,Port Langford,4,932400.7131551027,533201.6113807368,-126.939,49.8109,Surface,813.2581813817789,NA,NA,Surface
1978,WCVI,25,253,1262,Port Langford,5,932400.7131551027,533201.6113807368,-126.939,49.8109,Surface,508.84186758586713,NA,NA,Surface
1978,WCVI,25,253,1262,Port Langford,6,932400.7131551027,533201.6113807368,-126.939,49.8109,Surface,608.8326275918236,NA,NA,Surface
1978,WCVI,25,253,1262,Port Langford,7,932400.7131551027,533201.6113807368,-126.939,49.8109,Surface,1509.0212293772306,NA,NA,Surface
1978,WCVI,25,253,1262,Port Langford,8,932400.7131551027,533201.6113807368,-126.939,49.8109,Surface,1032.823038989244,NA,NA,Surface
1978,WCVI,25,253,1262,Port Langford,9,932400.7131551027,533201.6113807368,-126.939,49.8109,Surface,343.8560299915588,NA,NA,Surface
1978,WCVI,25,253,1262,Port Langford,10,932400.7131551027,533201.6113807368,-126.939,49.8109,Surface,1217.665255183647,NA,NA,Surface
1978,WCVI,25,253,1263,Nuchatlitz Village,1,931891.161440505,532785.7983054757,-126.946,49.8071,Surface,1352.899394063737,NA,NA,Surface
1978,WCVI,25,253,1263,Nuchatlitz Village,2,931891.161440505,532785.7983054757,-126.946,49.8071,Surface,2705.798788127474,NA,NA,Surface
1978,WCVI,25,253,1263,Nuchatlitz Village,3,931891.161440505,532785.7983054757,-126.946,49.8071,Surface,134.69786089693665,NA,NA,Surface
1978,WCVI,25,253,1263,Nuchatlitz Village,4,931891.161440505,532785.7983054757,-126.946,49.8071,Surface,676.4496970318685,NA,NA,Surface
1978,WCVI,25,253,1268,Outer Nuchatlitz,1,930654.1332591336,531834.9587994571,-126.963,49.7984,Surface,1588.9924005193418,NA,NA,Surface
1978,WCVI,25,253,1268,Outer Nuchatlitz,2,930654.1332591336,531834.9587994571,-126.963,49.7984,Surface,573.5116996574538,NA,NA,Surface
1978,WCVI,25,253,1268,Outer Nuchatlitz,3,930654.1332591336,531834.9587994571,-126.963,49.7984,Surface,459.31133933179024,NA,NA,Surface
1978,WCVI,25,253,1268,Outer Nuchatlitz,4,930654.1332591336,531834.9587994571,-126.963,49.7984,Surface,1147.0233993149077,NA,NA,Surface
1979,WCVI,23,231,1122,Bamfield Inlt,1,1062444.2685036233,422741.5826374591,-125.151,48.8175,Surface,25.781559432315944,NA,NA,Surface
1979,WCVI,23,231,1122,Bamfield Inlt,2,1062444.2685036233,422741.5826374591,-125.151,48.8175,Surface,12.538144404773712,NA,NA,Surface
1979,WCVI,23,231,1122,Bamfield Inlt,3,1062444.2685036233,422741.5826374591,-125.151,48.8175,Surface,160.723044,NA,NA,Surface
1979,WCVI,23,231,1122,Bamfield Inlt,4,1062444.2685036233,422741.5826374591,-125.151,48.8175,Surface,70.2725955,NA,NA,Surface
1979,WCVI,23,231,1122,Bamfield Inlt,5,1062444.2685036233,422741.5826374591,-125.151,48.8175,Surface,45.96427851027226,NA,NA,Surface
1979,WCVI,23,231,1122,Bamfield Inlt,6,1062444.2685036233,422741.5826374591,-125.151,48.8175,Surface,34.0097166979487,NA,NA,Surface
1979,WCVI,23,231,1122,Bamfield Inlt,7,1062444.2685036233,422741.5826374591,-125.151,48.8175,Surface,28.681005325919866,NA,NA,Surface
1979,WCVI,23,231,1122,Bamfield Inlt,8,1062444.2685036233,422741.5826374591,-125.151,48.8175,Surface,207.54431400000001,NA,NA,Surface
1979,WCVI,23,231,1122,Bamfield Inlt,9,1062444.2685036233,422741.5826374591,-125.151,48.8175,Surface,41.436801,NA,NA,Surface
1979,WCVI,23,231,1122,Bamfield Inlt,10,1062444.2685036233,422741.5826374591,-125.151,48.8175,Surface,39.483384,NA,NA,Surface
1979,WCVI,23,231,1122,Bamfield Inlt,11,1062444.2685036233,422741.5826374591,-125.151,48.8175,Surface,32.20735843976247,NA,NA,Surface
1979,WCVI,23,231,1122,Bamfield Inlt,12,1062444.2685036233,422741.5826374591,-125.151,48.8175,Surface,16.58930642411485,NA,NA,Surface
1979,WCVI,23,231,1122,Bamfield Inlt,13,1062444.2685036233,422741.5826374591,-125.151,48.8175,Surface,34.0097166979487,NA,NA,Surface
1979,WCVI,23,232,1132,Larkin Is,1,1046393.2505206994,440986.5549483622,-125.367,48.9833,Surface,55.42224080000001,NA,NA,Surface
1979,WCVI,23,232,1132,Larkin Is,2,1046393.2505206994,440986.5549483622,-125.367,48.9833,Surface,27.73919358,NA,NA,Surface
1979,WCVI,23,232,1132,Larkin Is,3,1046393.2505206994,440986.5549483622,-125.367,48.9833,Surface,414.349537064,NA,NA,Surface
1979,WCVI,23,232,1132,Larkin Is,4,1046393.2505206994,440986.5549483622,-125.367,48.9833,Surface,188.85844115,NA,NA,Surface
1979,WCVI,23,232,1132,Larkin Is,5,1046393.2505206994,440986.5549483622,-125.367,48.9833,Surface,26.55943707797035,NA,NA,Surface
1979,WCVI,23,232,1132,Larkin Is,6,1046393.2505206994,440986.5549483622,-125.367,48.9833,Surface,9.64557831,NA,NA,Surface
1979,WCVI,23,232,1132,Larkin Is,7,1046393.2505206994,440986.5549483622,-125.367,48.9833,Surface,262.95873410900003,NA,NA,Surface
1979,WCVI,23,232,1141,Mayne Bay,1,1051283.7224660746,443042.97661716735,-125.3,49.0014,Surface,22.120860756976203,NA,NA,Surface
1979,WCVI,23,232,1141,Mayne Bay,2,1051283.7224660746,443042.97661716735,-125.3,49.0014,Surface,256.90502088999995,NA,NA,Surface
